society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Af2,Kissi,xd197,nort2765,Northern Kissi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.983905632,,,,
Ia17,Bilaan,xd740,koro1310,Koronadal Blaan,Austronesian,MonthlyMeanNetPrimaryProduction,2.984272069,,,,
B286,Makah,xd1084,maka1318,Makah,Wakashan,MonthlyMeanNetPrimaryProduction,2.991806653,,,,
Nb24,Makah,xd1084,maka1318,Makah,Wakashan,MonthlyMeanNetPrimaryProduction,2.991806653,,,,
WNAI13,Makah,xd1084,maka1318,Makah,Wakashan,MonthlyMeanNetPrimaryProduction,2.991806653,,,,
Ig8,Simboese,xd860,simb1256,Simbo,Austronesian,MonthlyMeanNetPrimaryProduction,2.993831831,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,MonthlyMeanNetPrimaryProduction,2.993925572,,,,
Eg5,Kodavas,xd681,koda1255,Kodava,Dravidian,MonthlyMeanNetPrimaryProduction,2.996677372,,,,
B166,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.997399951,,,,
WNAI40,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.997399951,,,,
WNAI42,Nongatl,xd1434,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.997399951,,,,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,MonthlyMeanNetPrimaryProduction,3.006608202,,,,
SCCS110,Yapese,xd837,yape1248,Yapese,Austronesian,MonthlyMeanNetPrimaryProduction,3.006608202,,,,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.016644022,,,,
Ei11,Aimol,xd698,aimo1244,Aimol,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.018242503,,,,
Ei12,Thado,xd699,thad1238,Thado Chin,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.018242503,,,,
Ei6,Purum,xd712,puru1266,Purum,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.018242503,,,,
Af45,Avikam,xd225,avik1243,Avikam,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.019786005,,,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanNetPrimaryProduction,3.025621118,,,,
WNAI60,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanNetPrimaryProduction,3.025621118,,,,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,MonthlyMeanNetPrimaryProduction,3.032379673,,,,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,MonthlyMeanNetPrimaryProduction,3.033195405,,,,
Ee7,Kachari,xd659,kach1279,Kachari,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.034725269,,,,
B6,Jarawa,xd903,jara1245,Jarawa (India),Jarawa-Onge,MonthlyMeanNetPrimaryProduction,3.041077384,,,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,MonthlyMeanNetPrimaryProduction,3.04311457,,,,
Ad46,Soga,xd116,soga1242,Soga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.044262599,,,,
Aa2,Dorobo,xd2,okie1245,Okiek,Nilotic,MonthlyMeanNetPrimaryProduction,3.046226532,,,,
Aj25,Keyu,xd401,keiy1238,Keiyo,Nilotic,MonthlyMeanNetPrimaryProduction,3.046226532,,,,
B70,Dorobo,xd2,okie1245,Okiek,Nilotic,MonthlyMeanNetPrimaryProduction,3.046226532,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,MonthlyMeanNetPrimaryProduction,3.052618577,,,,
SCCS184,Mapuche,xd1384,mapu1245,Mapudungun,Araucanian,MonthlyMeanNetPrimaryProduction,3.053730237,,,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,MonthlyMeanNetPrimaryProduction,3.054345019,,,,
Ed9,Li,xd652,hlai1239,Hlai,Tai-Kadai,MonthlyMeanNetPrimaryProduction,3.05680583,,,,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,MonthlyMeanNetPrimaryProduction,3.063330657,,,,
B281,Tillamook,xd1080,till1254,Tillamook,Salishan,MonthlyMeanNetPrimaryProduction,3.07173913,,,,
WNAI28,Tillamook,xd1080,till1254,Tillamook,Salishan,MonthlyMeanNetPrimaryProduction,3.07173913,,,,
Ca15,Darasa,xd421,gede1246,Gedeo,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,3.072443182,,,,
Ca40,Baditu,xd449,koor1239,Koorete,Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,3.072443182,,,,
Ca41,Dorse,xd450,dorz1235,Dorze,Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,3.072443182,,,,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,MonthlyMeanNetPrimaryProduction,3.078606719,,,,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,MonthlyMeanNetPrimaryProduction,3.079373702,,,,
B184,Wiyot,xd1097,wiyo1248,Wiyot,Algic,MonthlyMeanNetPrimaryProduction,3.080320691,,,,
Sa15,Jakaltek,xd1315,popt1235,Popti',Mayan,MonthlyMeanNetPrimaryProduction,3.083401525,,,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,MonthlyMeanNetPrimaryProduction,3.084447567,,,,
Ie30,Mimika,xd808,kamo1255,Kamoro,Nuclear Trans New Guinea,MonthlyMeanNetPrimaryProduction,3.08791996,,,,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,MonthlyMeanNetPrimaryProduction,3.088425869,,,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,MonthlyMeanNetPrimaryProduction,3.088425869,,,,
SCCS96,Manus,xd861,tita1241,Titan,Austronesian,MonthlyMeanNetPrimaryProduction,3.088425869,,,,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.099660326,,,,
Sa5,Bribri,xd1321,brib1243,Bribri,Chibchan,MonthlyMeanNetPrimaryProduction,3.104631917,,,,
Nb28,Alsea,xd1088,alse1251,Alsea-Yaquina,,MonthlyMeanNetPrimaryProduction,3.107293725,,,,
Nb29,Siuslaw,xd1089,sius1254,Siuslaw,,MonthlyMeanNetPrimaryProduction,3.107293725,,,,
WNAI30,Siuslaw,xd1089,sius1254,Siuslaw,,MonthlyMeanNetPrimaryProduction,3.107293725,,,,
SCCS81,Tanala,xd689,tana1285,Tanala,Austronesian,MonthlyMeanNetPrimaryProduction,3.10827878,,,,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,MonthlyMeanNetPrimaryProduction,3.108489321,,,,
Id8,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,MonthlyMeanNetPrimaryProduction,3.110282856,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.113387079,,,,
Ei13,Angami,xd700,anga1288,Angami Naga,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.122943429,,,,
Ei15,Rengma,xd702,sout2732,Southern Rengma Naga,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.122943429,,,,
Ei17,Karbi,xd704,karb1241,Hills Karbi,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.122943429,,,,
B177,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MonthlyMeanNetPrimaryProduction,3.122976725,,,,
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,MonthlyMeanNetPrimaryProduction,3.122976725,,,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.122976725,,,,
SCCS104,Māori,xd891,maor1246,Maori,Austronesian,MonthlyMeanNetPrimaryProduction,3.128551136,,,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,MonthlyMeanNetPrimaryProduction,3.128631423,,,,
B114,Undanbi,xd961,waka1274,Wakawaka,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,3.137727781,,,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,MonthlyMeanNetPrimaryProduction,3.141094368,,,,
B4,Shompen,xd901,shom1245,Shom Peng,,MonthlyMeanNetPrimaryProduction,3.14228477,,,,
SCCS78,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.14228477,,,,
Ia15,Manobo,xd738,agus1235,Agusan Manobo,Austronesian,MonthlyMeanNetPrimaryProduction,3.144219368,,,,
Ig16,Bwaidoga,xd848,bwai1242,Bwaidoka,Austronesian,MonthlyMeanNetPrimaryProduction,3.147404442,,,,
Ae33,Ndaka Babali,xd153,bali1274,Bali (Democratic Republic of Congo),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.153985715,,,,
If11,Kosraeans,xd826,kosr1238,Kosraean,Austronesian,MonthlyMeanNetPrimaryProduction,3.159847456,,,,
Ie2,Wantoat,xd796,want1252,Wantoat,Nuclear Trans New Guinea,MonthlyMeanNetPrimaryProduction,3.160079051,,,,
SCCS95,Kwoma,xd788,kwom1262,Kwoma,Sepik,MonthlyMeanNetPrimaryProduction,3.163352273,,,,
B269,Alsea,xd1088,alse1251,Alsea-Yaquina,,MonthlyMeanNetPrimaryProduction,3.163729002,,,,
SCCS170,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.168436745,,,,
Af54,Gbande,xd235,band1352,Bandi,Mande,MonthlyMeanNetPrimaryProduction,3.170806571,,,,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,MonthlyMeanNetPrimaryProduction,3.172140563,,,,
WNAI29,Alsea,xd1088,alse1251,Alsea-Yaquina,,MonthlyMeanNetPrimaryProduction,3.172140563,,,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,MonthlyMeanNetPrimaryProduction,3.172842556,,,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.178452322,,,,
SCCS79,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.178452322,,,,
SCCS85,Iban,xd750,iban1264,Iban,Austronesian,MonthlyMeanNetPrimaryProduction,3.183206875,,,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,MonthlyMeanNetPrimaryProduction,3.194657084,,,,
Se8,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.197751976,,,,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,MonthlyMeanNetPrimaryProduction,3.20102483,,,,
Se9,Shipibo-Conibo,xd1373,ship1254,Shipibo-Conibo,Pano-Tacanan,MonthlyMeanNetPrimaryProduction,3.215751459,,,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,MonthlyMeanNetPrimaryProduction,3.217540555,,,,
SCCS105,Marquesans,xd892,nort2845,North Marquesan,Austronesian,MonthlyMeanNetPrimaryProduction,3.217540555,,,,
SCCS157,Bribri,xd1321,brib1243,Bribri,Chibchan,MonthlyMeanNetPrimaryProduction,3.218106678,,,,
Ei18,Palaung,xd705,shwe1236,Shwe Palaung,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.218336215,,,,
Ib1,Iban,xd750,iban1264,Iban,Austronesian,MonthlyMeanNetPrimaryProduction,3.221387619,,,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,MonthlyMeanNetPrimaryProduction,3.226868207,,,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,MonthlyMeanNetPrimaryProduction,3.232935246,,,,
SCCS177,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,MonthlyMeanNetPrimaryProduction,3.234214427,,,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,MonthlyMeanNetPrimaryProduction,3.23649333,,,,
Sa16,Tolupan,xd1316,toll1241,Tol,Jicaquean,MonthlyMeanNetPrimaryProduction,3.239025445,,,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,MonthlyMeanNetPrimaryProduction,3.240431783,,,,
SCCS103,Ajie,xd871,ajie1238,Ajië,Austronesian,MonthlyMeanNetPrimaryProduction,3.242874568,,,,
B5,Onge,xd902,onge1236,Önge,Jarawa-Onge,MonthlyMeanNetPrimaryProduction,3.248950099,,,,
Ij1,Mangaians,xd889,raro1241,Southern Cook Island Maori,Austronesian,MonthlyMeanNetPrimaryProduction,3.256268528,,,,
B64,Efe,xd927,efee1239,Efe,Central Sudanic,MonthlyMeanNetPrimaryProduction,3.258659931,,,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,MonthlyMeanNetPrimaryProduction,3.265189257,,,,
SCCS101,Bunlap,xd869,saaa1241,Sa,Austronesian,MonthlyMeanNetPrimaryProduction,3.265189257,,,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,MonthlyMeanNetPrimaryProduction,3.276031374,,,,
Ca30,Kafa,xd438,kafa1242,Kafa,Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,3.282651927,,,,
Ca42,Shako,xd451,shek1245,Sheko,Dizoid,MonthlyMeanNetPrimaryProduction,3.282651927,,,,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,MonthlyMeanNetPrimaryProduction,3.285520627,,,,
Se12,Tucano,xd1365,tuca1252,Tucano,Tucanoan,MonthlyMeanNetPrimaryProduction,3.288290514,,,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,MonthlyMeanNetPrimaryProduction,3.296797801,,,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,MonthlyMeanNetPrimaryProduction,3.296832892,,,,
Ii9,Niueans,xd888,niue1239,Niuean,Austronesian,MonthlyMeanNetPrimaryProduction,3.31344697,,,,
Ej12,Lawa,xd719,west2396,Western Lawa,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.314643034,,,,
Cf4,Brazilians,xd539,braz1246,Brazilian Portuguese,Indo-European,MonthlyMeanNetPrimaryProduction,3.317226026,,,,
SCCS167,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,MonthlyMeanNetPrimaryProduction,3.322856966,,,,
Ai11,Mangbetu,xd339,nucl1420,Nuclear Mangbetu,Central Sudanic,MonthlyMeanNetPrimaryProduction,3.332423422,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,MonthlyMeanNetPrimaryProduction,3.334980237,,,,
Ei16,Sema,xd703,sumi1235,Sumi Naga,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.339760375,,,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,MonthlyMeanNetPrimaryProduction,3.340841156,,,,
B8,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,MonthlyMeanNetPrimaryProduction,3.35626179,,,,
Ie34,Bgu,xd812,bong1287,Bonggo,Austronesian,MonthlyMeanNetPrimaryProduction,3.359804739,,,,
Ia1,Atayal,xd732,atay1247,Atayal,Austronesian,MonthlyMeanNetPrimaryProduction,3.363024951,,,,
Ia10,Bunun,xd733,bunu1267,Bunun,Austronesian,MonthlyMeanNetPrimaryProduction,3.363024951,,,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,MonthlyMeanNetPrimaryProduction,3.370991848,,,,
WNAI32,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.373932086,,,,
WNAI33,Chetco,xd1422,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.373932086,,,,
SCCS99,Siuai,xd841,siwa1245,Siwai,South Bougainville,MonthlyMeanNetPrimaryProduction,3.37889081,,,,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,MonthlyMeanNetPrimaryProduction,3.37937253,,,,
SCCS155,K'iche',xd1313,kich1262,K'iche',Mayan,MonthlyMeanNetPrimaryProduction,3.388741354,,,,
Sa13,K'iche',xd1313,kich1262,K'iche',Mayan,MonthlyMeanNetPrimaryProduction,3.388741354,,,,
Sa17,Poqomam,xd1317,poqo1253,Poqomam,Mayan,MonthlyMeanNetPrimaryProduction,3.388741354,,,,
B275,Coos,xd1081,coos1249,Hanis,Coosan,MonthlyMeanNetPrimaryProduction,3.390933794,,,,
WNAI31,Coos,xd1081,coos1249,Hanis,Coosan,MonthlyMeanNetPrimaryProduction,3.390933794,,,,
Sj10,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,MonthlyMeanNetPrimaryProduction,3.393122118,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,MonthlyMeanNetPrimaryProduction,3.398313982,,,,
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,MonthlyMeanNetPrimaryProduction,3.402816206,,,,
Ig4,Lesu,xd856,nots1237,Notsi,Austronesian,MonthlyMeanNetPrimaryProduction,3.405184659,,,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,MonthlyMeanNetPrimaryProduction,3.410888093,,,,
B115,Jinibarra,xd962,yaga1256,Yagara-Jandai,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,3.41753335,,,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,MonthlyMeanNetPrimaryProduction,3.423579545,,,,
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.423693799,,,,
Ae34,Plains Bira,xd154,bera1259,Bera,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.423693799,,,,
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,MonthlyMeanNetPrimaryProduction,3.424296347,,,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,MonthlyMeanNetPrimaryProduction,3.428137352,,,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,MonthlyMeanNetPrimaryProduction,3.428137352,,,,
Nj7,Mixe,xd1306,isth1238,Isthmus Mixe,Mixe-Zoque,MonthlyMeanNetPrimaryProduction,3.429841897,,,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,MonthlyMeanNetPrimaryProduction,3.437362954,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,MonthlyMeanNetPrimaryProduction,3.44395618,,,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,MonthlyMeanNetPrimaryProduction,3.448302357,,,,
SCCS13,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.452520849,,,,
B40,Nukak,xd917,nuka1242,Nukak Makú,Kakua-Nukak,MonthlyMeanNetPrimaryProduction,3.460165514,,,,
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.472105408,,,,
Ia16,Kalinga,xd739,lubu1243,Lubuagan Kalinga,Austronesian,MonthlyMeanNetPrimaryProduction,3.480070405,,,,
B96,Kuku (Yalanji),xd946,kuku1273,Kuku-Yalanji,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,3.480160768,,,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,MonthlyMeanNetPrimaryProduction,3.482843379,,,,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,MonthlyMeanNetPrimaryProduction,3.483443002,,,,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.48591758,,,,
Ae31,Budu,xd151,budu1250,Budu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.48591758,,,,
Ie6,Waropen,xd820,waro1242,Waropen,Austronesian,MonthlyMeanNetPrimaryProduction,3.486153141,,,,
B45,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,MonthlyMeanNetPrimaryProduction,3.488660597,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,MonthlyMeanNetPrimaryProduction,3.491597983,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,MonthlyMeanNetPrimaryProduction,3.491597983,,,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,MonthlyMeanNetPrimaryProduction,3.491928113,,,,
B63,Baka,xd926,baka1272,Baka (Cameroon),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.496105654,,,,
B181,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.501019022,,,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,MonthlyMeanNetPrimaryProduction,3.512744389,,,,
SCCS166,Munduruku,xd1353,mund1330,Mundurukú,Tupian,MonthlyMeanNetPrimaryProduction,3.517639369,,,,
B12,Agta (Casiguran),xd906,casi1235,Casiguran-Nagtipunan Agta,Austronesian,MonthlyMeanNetPrimaryProduction,3.521992879,,,,
B13,Agta (Isabela),xd907,agta1234,Agta-Pahanan,Austronesian,MonthlyMeanNetPrimaryProduction,3.521992879,,,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.526914526,,,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,MonthlyMeanNetPrimaryProduction,3.528186759,,,,
B169,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.530825408,,,,
WNAI41,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.530825408,,,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.530953557,,,,
B37,Akurio,xd916,akur1238,Akurio,Cariban,MonthlyMeanNetPrimaryProduction,3.532670021,,,,
Sc14,Rucuyen,xd1340,waya1269,Wayana,Cariban,MonthlyMeanNetPrimaryProduction,3.532670021,,,,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.53398386,,,,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.539945652,,,,
SCCS77,Semang,xd725,kens1248,Kensiu,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.539945652,,,,
Ej2,Mnong Gar,xd724,east2333,Eastern Mnong,Austroasiatic,MonthlyMeanNetPrimaryProduction,3.541471097,,,,
SCCS97,Lesu,xd856,nots1237,Notsi,Austronesian,MonthlyMeanNetPrimaryProduction,3.546239398,,,,
B3,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,MonthlyMeanNetPrimaryProduction,3.547455534,,,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,MonthlyMeanNetPrimaryProduction,3.551917173,,,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,MonthlyMeanNetPrimaryProduction,3.553631166,,,,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,MonthlyMeanNetPrimaryProduction,3.558164526,,,,
Sd3,Palikur,xd1355,pali1279,Palikúr,Arawakan,MonthlyMeanNetPrimaryProduction,3.569194664,,,,
Ai29,Lendu,xd358,lend1245,Lendu,Central Sudanic,MonthlyMeanNetPrimaryProduction,3.583383329,,,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,MonthlyMeanNetPrimaryProduction,3.584924654,,,,
Sc1,Warao,xd1335,wara1303,Warao,,MonthlyMeanNetPrimaryProduction,3.591384634,,,,
Ei5,Kachin,xd711,kach1280,Southern Jinghpaw,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,3.605836215,,,,
Ib9,Punan,xd758,puna1275,Punan Bah-Biau,Austronesian,MonthlyMeanNetPrimaryProduction,3.609884511,,,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,MonthlyMeanNetPrimaryProduction,3.613105237,,,,
SCCS162,Warao,xd1335,wara1303,Warao,,MonthlyMeanNetPrimaryProduction,3.614735672,,,,
SCCS165,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,MonthlyMeanNetPrimaryProduction,3.620615119,,,,
B137,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,MonthlyMeanNetPrimaryProduction,3.639815958,,,,
Sc15,Taulípang,xd1341,taul1252,Taulipang,Cariban,MonthlyMeanNetPrimaryProduction,3.643567811,,,,
Ib6,Minangkabau,xd755,mina1268,Minangkabau,Austronesian,MonthlyMeanNetPrimaryProduction,3.64610919,,,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,MonthlyMeanNetPrimaryProduction,3.648104002,,,,
SCCS87,Toradja,xd767,pamo1252,Pamona,Austronesian,MonthlyMeanNetPrimaryProduction,3.648104002,,,,
B135,Kurnai,xd979,gana1278,Ganai,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,3.654434289,,,,
SCCS12,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.670509591,,,,
Ih11,Epi,xd864,lame1260,Lamenu,Austronesian,MonthlyMeanNetPrimaryProduction,3.676328257,,,,
Ii13,Uveans,xd879,wall1257,East Uvean,Austronesian,MonthlyMeanNetPrimaryProduction,3.677567111,,,,
B2,Palawan Batak,xd900,bata1301,Batak,Austronesian,MonthlyMeanNetPrimaryProduction,3.678723736,,,,
Ia7,Tagbanua,xd747,tagb1258,Tagbanwa,Austronesian,MonthlyMeanNetPrimaryProduction,3.678723736,,,,"Note, estimate is from a point 41 km away (coordinates: 10.36,119.08); data were not available at society's reported location"
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,MonthlyMeanNetPrimaryProduction,3.681653044,,,,
Nj10,Zapotec,xd1296,yala1267,Yalálag Zapotec,Otomanguean,MonthlyMeanNetPrimaryProduction,3.68336833,,,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,MonthlyMeanNetPrimaryProduction,3.692946011,,,,
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,MonthlyMeanNetPrimaryProduction,3.697844615,,,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,MonthlyMeanNetPrimaryProduction,3.697844615,,,,
Ih7,Lifu,xd873,dehu1237,Dehu,Austronesian,MonthlyMeanNetPrimaryProduction,3.704497732,,,,
SCCS33,Kafa,xd438,kafa1242,Kafa,Ta-Ne-Omotic,MonthlyMeanNetPrimaryProduction,3.722894022,,,,
Ih10,Tannese,xd863,sout2869,Southwest Tanna,Austronesian,MonthlyMeanNetPrimaryProduction,3.723134881,,,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,MonthlyMeanNetPrimaryProduction,3.728724061,,,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,MonthlyMeanNetPrimaryProduction,3.72914608,,,,
Ib4,Toba Batak,xd753,bata1289,Batak Toba,Austronesian,MonthlyMeanNetPrimaryProduction,3.735326087,,,,
B65,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,3.735700195,,,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,MonthlyMeanNetPrimaryProduction,3.735939559,,,,
